recipient,amount,error
BER9VhjBUg87dbLBDYUHVRpAqQpWZ55E6E5CwCX1UW1G,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
9Dp99rBumtj347hf37oaEgj4vJFg6HMaGc58i7irMZ3b,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2BqAR9a7vjtz9aupZ7ngR9GrHYhLrHTZX7ycmmTdr1SV,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3xiicUcG1V83sLLQZi9tRmBrpQBJnKRbrL68nZjc5cNZ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7AUBnF4wgRdBB1BjYw9FzqGwsJapkCHZmYNi1cCkoRDz,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
3oWha9kLqHEXn481r11wHBG3ipNUnFpNQXaWZpXgVM7Q,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9TaTzgS6eoTaL8sQrAGuuRvUjSApC7P4yMfFEExyz2Cm,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
ADUL13kzsBRq448riCTjTHT9zroZ6eUGrLr8UFqNzXa3,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
Daq5H8MKFSh6aWSykSZjjn42SqxbjPC4jgk9iXEAgaot,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6JELiPwGac9trLSHChNid1f9Q153Xk9u58yhEjim5X2C,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DYA1Hs1X3X7ZeYTSawNaxsFqS7MFDcDzZGov1WP21Qrv,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
EJXt4PfaPLreX1RPn6YrTeyKVXPK7coq9JXduoegQa1u,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
737wqo68Xn2mnwyL7ZQRRPuFSGuimju4aZSkBdHNYtHP,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HSiVyfJGwV5NgxQFA7j6VbqUCDGquqLvTreCJeF2PPev,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9G15X8Jh8PtRoHPrYWyNu2ib6XhFXQResnQc1cTY9ypG,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
EkmiJutFA3P35KnjrYhRpfokf4iX2nX6ovAQWW5fvdVB,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
63g4BHkHBMLHpozqxf8nNDybA8dSTWHPxuuF2r2QSkYg,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
D2eHnAkF9GCeXrwbJCrVCnDAvEt4gVKstvzXgigHyzU4,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BuZXgniGNXYHf6HoVm48hiZGDmz4KNaD4LPV5FA2YGsm,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
F6TRRaPQvSoMWCUh9Yrm21SM5nKkv3Ee6gMosj5c5qKQ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9MXjQNPveTpHEFuvZhfLoBc4E5y9X7vajUZ3EsF4aNfj,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
5yW2A6GbuBPvZSUMtsoLU7iJdjowh5uASRLYP3DuSSog,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
Dp27L5niESjze2kMVE3bc4DLVaRhojUcLvS25ptHY725,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7TUY2jqvaLjW4j91xriKR3ckkuXXozP6ScDREueEM1R4,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
DxDGXVbtSJruS3jRmk6WaFzAdDUAaJCSUFStFNQQGz6B,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
4vnsGJCAUGn9Cv5XTvgPRsUwYTVBQLdUnzLx1raYLYku,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DQB9zNr56mzrARUZGc8tmT4x7ch821Bp9Di4GNfY3iWw,4500.000000,RPC response error -32002: Transaction simulation failed: Blockhash not found 
BdeALg2ndAGvoxMBpZT53E1yF764cGXcaubMEkLKHSSa,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3aaygUKNkSbHBsSWzMTT8P7kZN3MgVbgpJb4XgF6qcpc,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3QZp63pd2C1Kxgqd2g3HrDUPw4H81GBcWK665MqjfEvU,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7S3iASJRNZjPcts57xM2pFDSybZvz8bHcmzLxC3arrSM,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
Bho9mnPo1CHn93SYpSSxAX4TzX22eNFT51Z5bWv2tsYx,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HZSNDVx1Hz1LBv7Uca3j8c8tZrjEPSRh2FKRZzZgMiRo,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6j3Jz5FF6cGqZSdYz5kLGeBtVeGJXq7kzgnKdAFZsPtv,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8PvcECM1BPChm5nt6v4demtdXgR8zCByDv87WqfqLYB8,4500.000000,RPC response error -32002: Transaction simulation failed: Blockhash not found 
1yHCv8GwV8rpt1teF4WDiccDwxVPXrDVVjJ12vmX7eT,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
4kw17ytUp9KZ6FE1AEvgvmg2TLMUBBhD1ZjEfgfmDDVe,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9Q7aHbau3tFuYQ5z6QDVy4i63BSVhUeZdW6uo61NcRy6,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
52gQaNueWrfFoK24HnHo86Q8KEerLEKq3ZbrKsM7i8Si,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GwnfEzFpxjiGCmRXK54H69x6gf8aktfqYidnkbik5MFF,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BHznDehEnHc6yUXdnnZTju1Zq9eTD7RjsPoYzAmyCm47,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
xfKKSpuxkLYiDgrZVvLENuaqUN2XL4yewVnyUuMDyPD,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GRriaDWEjdVPFi1a8WHwhPdphFAZzPQCMKxn6LabyP7j,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
8259gpKCcCBi4WeH3dBdn1v4fuiQzdtXMeTAzYTzutjJ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
4N73nJ6bH8DJQT1pb6CHE9oi7oDGfeHMtRksX4GbZo1Y,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
3r4vNex8TaYbNKTrLUY61LQC6Grtkf6vvPskGdy5SpLZ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3mtipa9Qeq3aLMoVc1u9sv9cHzRT8sdd8wkUzqrPNgnf,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CkMePWXpjPaaAeK2zHxxFS5NiLxoK2KQri4KDvntxcGL,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CL6ZAtuMG2psSHEGuuandPh2NRP9WHLSJt5yy3y3PGQG,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3M9zNZngD7TYQMU7b1QcF1giNzWvCscAaaT4EBo2Ufps,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5QABHXSe1RcfuYWeJr66iCaviGTrao2UPFRKe3MuXCWB,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
APFqvZhjrvGsKP6Zy3aZFW1iKG5KMBTHVWztTV3Xnm2y,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8Sz6a4TS94wiKP9WEe9uwwowBko72uj58kGJpKL3S72C,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7PD8q2f7Vz7WpTHMfKrVr8Q1B6Dne5qegcC9o4oGxyRN,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CJJ3nPmFoCkwMFsoWbBawHbomwqJc4bkb5CskDzTjof1,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
RHMALdDLczP4AZxBvNzzP9e2P7eyxr84Aaucg9gwAx3,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
RkbC2YnMh2SaBjZzRVcnpaPPETmQFvGQykW3GRjgFXm,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GjKvALbKraMhH6bDBBxZXjTJo8ekCBZUPxZHoWXBQ79,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8LEbgi8mCPy1ny3gvS4xpSjUeUw3uWNXfeHbQS2eT1st,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
Gjt5q41DKHtw1cA5v6PPad7Lx2eo88Gu2tJ2fTEzREZk,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CLj7taMp6NkCo1jWDHTLAsZSDadDh2tMzrsv8qxT6CVA,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9i9Eu1paMDkPbTUuX6mBUNsX9xW1mpr4bW2TV7Ub5XkN,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HwLCDCzxGBaukekDwtNiNDWztrzn8iB4BHJbtjWQwG4K,4500.000000,RPC response error -32002: Transaction simulation failed: Blockhash not found 
6zctceYr8myK1mbSHiTjwMyKjXtrPaxa5RmgRo8MNCQF,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
EViPAfYFcvV8UaCWCzgRgDW3kdNWq1NEANQXh1wbxbDo,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
4anBMqNE7Au7VFRxxQ7KJ4De6CK8tjo2FMnSB8eJ9GUr,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
FVsmcLJQojRShvvAEZWwazWYbJuWfeo8dfKo2UgNQipP,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CRQbArGoJUGi7Aho7XhvrthPk6Ej6cchHVT98NuZ7NSf,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
ARjsbSdjWCPtdorJRZr5FkvEQhKPP3kU2LjRqYvEfyiZ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
FafaknqmsvynTH8ZUCGw1Qeq75H8LX5XHG5pF1ST2jvJ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2PU8oxMkZdN3Fynio3KoYZc3uepwYZCB3mZLy1ieRKwV,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DUJRrHWBneVrdHUR9zvjmfoSjuu8frVUBkqetbqj4jdB,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8MxQ7HhUs8QMrYQTdUY5HfxRrfYe44WPYgSajrQtnPkL,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
24yxR1qED6hg2xzhbZE7tHw6dCSmYtBRVkvfzME4kpBY,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
AYZyrBQga36EE5BfmpJUASRUSsoU3mrh427bo8wNvgHd,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9MPEA9zm82kmWLvRj2AvV4B5QdgeChkoSbbSKEMWXeTU,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
4VHjhLeDj4Er5d3Tf8ivr37hu8phYuKPAZhYJR6s4XFc,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
4znM2WNLYCDW9NGfBmMijzqmkjarMZ1VPSo9D6gFkXSW,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
cQmbM1MPHANxwjR6e3jdHL6jwGEegcTRnxycXjpxgJs,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
4483varzyHmEK81qTr9cpc87UGjMmbpT8tpku24CrmGa,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
81ffYtFGRbGqopDS9MrfDD26ghMw63PmZT592roYHrey,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
AQg5R8xqGxyxVeq2XSQThkNAfpPdBtYY7J19NCeWz1TQ,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
FCKQRduD2APA3ytxGo3kDZvEWe2xEq6BJe4c76d5j32s,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
qvuG3Np443gvfEvSHGFhrHpNWYFJMuJ2hBwiiJtH7cL,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5fgvXHM5g9974NjjBekZi3yj8dVFNpibWi3Lt3qJnNR,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
4CHLx7WV91aCN6wVsaiQt1SsePGjBN7rysS8jiCEHMJo,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HNq8hASPm3i5jSvrRUUchdukS12V5omQE6GNUMx6PfvM,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
ByArbbmvodKsF6xhaGkwN8qaSFgZDGTnfBH4whrXwbWA,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
FQguZg5ySK8WRqgd6jv7JU8ywns4Rrq9RVmZhYHxvRPu,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6Su2JLCsd9WMbghXSo4F4y7hJzCmrrWj8Lvrana5rFy5,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7HYYmzgpbpNBnopJspA4m8qc1N78AzsS7P6DsnUxutRp,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BgbwxmL9MWGcgA5z98HtCamR97XMGUhGGLvJ4fZ5aoLC,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
63eknNk3pbgF7YarHKvvfTeN9yojDyQxcw9fZZUt2HoZ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7dGqxww21fTdbz2GjLCo4RwHakggoYc2nyPhb6nQ4Lik,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8QSPHS9nyiY9njoZAn1XoxNCtT7qAibBw5zSL8DHJY5d,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
C32S21BV919mLicBwBfgjR6bPAdVNGEnSJCWmK4WeFUM,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BXYKRRkf9VuWwdbTRpgSyGQuN1kDvX4fi19xjCLV3mpE,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
G1AZ6dW2L5MkbBch1HmnCfTDsqS3JnDGqAFYe6Ueoyzn,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HvMR3hHYYXUkNhMLnfEC6f7RnTdSCRe82i9NVMuCKV34,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HUABPKAcEvtUKHZpam74jQQunuKzJsNAjR3cxJZ3RfQV,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
FWbZ4gqeiHdjxKYXL7MUrZ7ZAJh5v62q3eEwLsDLp4Ki,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
HPUPGDoMbGWhTyqcuq5EYhafX4wncJzV3UxbUgGxnrTJ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
91HR5uz83kgXd1Uvbgx2Q55vWxamFyYiYUseG3oHbBX9,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
E5sjhXr9fvqgUhrnhvW42h4c15XmCTEFU8mtSCcBVmwo,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2odVfy9zzYyfCXzsAiVYcwUoB3JDV2rrFbEtqUBerB5E,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6bwPVxNCa4L12441YLaYkdYbDcEqhXg1GiVmkmrQZyic,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
AoCvntg12UVjiJXwzJMFTimo9mc4qX4Bmv9fPS7SF45g,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
C7TdtaERS9umb4hQLDmTcopzL5F561cfS7f9h2NYCDdY,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3RxE1hme2DDGsuDPwgvTFumLuaLXmtR7zBK26R3DPWcm,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
Ejdud3FJFKHKsSxiczNviVhfxP1zRGXH1rg7sLaCp2uG,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
HGDDegxaR3x2zdnbuTG9jwzDj7PGiL22JRaD48XBwhFt,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HZ45Y6AkJ2xh74FByCj4zPZYhh2Xs3JHEmZ4XonYfEd7,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
8B63QKrF8NVrMCRDwsE1WZCsd3rX5ZwXRywEKiojbEMe,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9F97YnXFtBaHxvNCkSuoMSggRUJBPtUddj266TeBaiZf,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
33Qptwm5BDkGoJtFKiUAs6BNb3DAM3EZbo6vyt89Mj7e,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
KgUR45QpuimjDf2SH498M2iUpu6jSGvGHSvbaAtuDdJ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HhtuRGLoxARJE51C2zT6aaHCzU8MMoadE1dc2LXP7pom,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
E6WaZmSZRGQdLWLsDFjm8pmr2qy4LAmgpnXiGYwFeEXS,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3zJHZkRGDqzjNXECX23WyTdr4d3EaisUPHKrLJ66uuJj,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
76stTCRga6YrBa9HcmMAnVqfreJQCWuBcRdVJPKvSzGB,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5ZNbPWf8xZnXZ98gG1SMpc7xWAewN91KasseuNhTRL7v,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
6DjmrnuaUjqhfcwsG82jfaSgMPwqx4EtP4AQCCGGuH5q,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5kXUm7M9jsKxGs1m8z2A26XTbgXt7kJJSBXdGhyBgKgQ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8nf2etzxtaYEG2dUFwxF2RXVz6F31m8ZmEi9Ar5UD9Jx,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9CTpuWvVE68UX98AMLBozrrF35GKTMeHBE97FZEArFYh,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HX4x2R7VKXwrAHGB8JBeVaHPRRpdTbx2fySUuqDC24tv,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
CwVNfiSeE3iYNxwBASrJDPqBhjFVVPpcny7jjMrWuArQ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7Lew7WQwdAwbxmm1CYYwwnSU59cqB54ut591u6NG9en5,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3TdW5jvCVmsbrpzdTimcwd5vJLPX5GJpUdF64KZsLhjc,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
DT1ZerVirVzzf58LbSd25cFXZz7rcnLCXEVTdrSQhbBw,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CyKrk8PRPQ1f4vLzZWFgeLMnbs1k3YU4LrMmT5TkrLNo,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
8V9E4K9mrKGuKjuzqYPPUvJhHiCogR51EehwtRhqcpze,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
HvUPGhSqCegdHjKTkE6mqQ9JQHzCM6NMppdiS5WtWTjh,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
EgUCdsZ8wrcvr9yuRAM6aarbRAwRya7oX91zcPYazUNi,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
7zuJC4zLtdf2WxjuZvY29gD2uh5KHvGXrrtzjewKeeHa,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GAKqZeDZ2W4pnLmBdEfnvmuz4QRLCL7S3b4W4ckRZWK,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5DoqmXwDE9CioxG9WGv2XQFekVM3L65M8aYvbKJW4DY9,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
4XFj5HQCJh1a6dfQbuLbRErSkVU4DzL6eWifjS3pG3op,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
FEvmmPTUE7t7spGLMf9rLF5iQ4FXadTcxaMajuZNfTkA,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9ieN824c9HL778mm5LAKm5sDuBQjBVbLZBAGhBKThymV,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GXn4SZ6zQ5RmfHD6ayQ6NvLZyKPqpqYJkWJ9qCv4zexJ,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
BrJcVGdYTVkiag1oMH2FGRo9z9G1omaGRB1NQcBDUsr8,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
3XUdLaF3bNPrMYBrsAmn64KrDhcHNwJF8qJK5XnnYWKB,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9xdKRECcQXHVFgmnVNYv79djs9azcEjp3ke1G4johPHU,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GvmBLfszUAJrqvAYQKHhdmbgGYoucrYgPzGmEEhzdVMh,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
A2vkuASMaWageEoBduyBWh6KUZQ7eoZZ3ffg37DAS2h4,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
H92eQ4MbtczEnUxR6bsGn5ENuTrwiKK3brpfXTQs1iS3,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2HyrcfB68VErngVudhxuKrcXotzYy7Hvy4D4WGH6xxmG,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
A7hkFb9keJm1wmgHfCXdqjKFPeqCHCZ8rQ7jMpbupppy,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
4bHUTg14edsomPHw4MM3fEE7DXViWroVZ3K4hscw7zyT,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
GyKJupTkSFLCvKMLhxjRQvM274tM2UXGaubqSWSGdAp8,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
69DNVCbUuBFj7kBgo7nXNc2PUufLuJV8vu1JArsjbGiM,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5pZSoKkfxzUJLsGqtcjowzKYCRkR97jfcvE9p62cxu9Y,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
3MSowGh7y1dJwyrNkBJyPZwcf8ibLsP2p9hpchC9BVY4,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5PrGvGDt9iy3hb5YevnYB3dDGHpTBLwPBJ6HdrVUhMVE,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CTpmeH6YgErvrNTDMXHv8L7tJvubdyz4K7z1PpQJduoB,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9FNzyceaXs8aMVx1JGiTaBwqxzfe1YJYp7uCvMjdTQKE,4500.000000,Error: The recipient address is not funded. Add `--allow-unfunded-recipient` to complete the transfer 
FmQ2adCcppxT5MATmzGDiC3e9nuLnMH2EmMnGtvUZr74,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
yQQ8CUGaGkYSj18vVudBEXKxbqxL7QaU5EYjgcnPxXe,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
2WBPVSkGXF8qnnkQNUsFrMYN7nxKc69FmNh5po2uwRsk,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
4X5i8JejcRSKeAx51m4C5b44F1i3u2yHebmwqc13GjHc,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
Cvce7J3mdKHoGABeyuQjCokfdYtHjLeSNDXS6PUEQqCC,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
HydNwGQ22SYtGiz4zNwhrnLKrqryN5uZBpTeDMXZsfkG,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
9BmFbW5GNTYwdD8nvijkPKhoW7PaM8wSfxaZZBk8AkNK,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
CKnzQqVY3fZvFms6HeMb872NEyZWcsG9hXGcDmrjoYQ2,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
42BUPi332boCRxmRr5YHX6unmk9CFYrnfbzrx2da4jVB,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
5csD7DpLj7FYGWzLx383nFffC4ofq4PyQ5X7qmfq91rw,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
FSirh5RUkb8sBT7yxH8uAMDCZA6hbgeGsEDW5qvYTSGw,4500.000000,Error: Recipient's associated token account does not exist. Add `--fund-recipient` to fund their account
